,playerId,marketValueEUR,country,leagueId,leagueName,goals,assists,minutesPlayed,avgRating,xG_nonPenalty,shots,xA,accuratePasses,chancesCreated,dribbles,touches,is_attacker,age,leagueScore,marketValueEUR_log,country_encoded
221,1203512,4200000,England,47,8,0,0,136,6.08,0.0,0,0.01,44,0,3,78,0,20,93.6,15.250595321348806,38
222,540088,50000000,England,47,8,19,12,2973,7.49,16.04,103,4.08,416,43,22,996,1,28,93.6,17.72753358339242,38
223,818893,32000000,Italy,47,8,2,0,816,6.26,2.3,26,0.67,145,9,13,465,1,24,93.6,17.281246492014,64
224,923498,52000000,France,47,8,6,7,1934,6.91,6.06,48,4.12,428,42,25,813,1,24,93.6,17.76675429577647,42
225,1088066,18000000,Colombia,47,8,3,0,344,6.4,1.58,15,0.18,62,3,2,174,1,20,93.6,16.705882371415992,24
226,157723,15000000,Denmark,47,8,1,1,1030,6.72,0.88,12,2.18,572,23,3,822,0,32,93.6,16.52356082573315,34
227,208494,33000000,Brazil,47,8,1,2,1625,7.18,3.16,33,0.92,928,14,8,1474,0,32,93.6,17.312018149733785,14
228,422685,76000000,Portugal,47,8,10,7,2970,7.83,6.0,92,9.92,1450,108,19,2575,0,29,93.6,18.1462439114085,98
229,593116,22000000,Morocco,47,8,0,0,655,6.78,0.05,2,0.26,399,4,4,574,0,27,93.6,16.906553056777135,84
230,750032,65000000,England,47,8,1,0,433,6.58,0.31,4,0.33,152,6,4,275,0,25,93.6,17.989897843244528,38
231,843099,30000000,Scotland,47,8,7,1,1621,6.9,5.25,38,0.48,461,9,8,860,0,27,93.6,17.216707972959764,102
232,1292810,37000000,England,47,8,2,1,1601,6.91,0.42,10,1.23,584,11,22,933,0,19,93.6,17.426428497635523,38
233,413557,16000000,France,47,8,1,0,445,6.29,1.22,6,0.15,109,6,2,195,1,28,93.6,16.588099342704055,42
234,696365,82000000,England,47,8,7,2,2256,6.99,5.7,61,2.76,529,25,47,1108,1,26,93.6,18.22222981742365,38
235,967622,55000000,Brazil,47,8,1,1,1243,6.88,3.32,41,1.93,426,21,26,850,1,24,93.6,17.822843761378564,14
237,1199272,70000000,Denmark,47,8,8,2,1963,6.88,7.3,34,0.88,273,26,14,618,1,21,93.6,18.064005814299346,34
238,1203665,30000000,Argentina,47,8,7,4,2220,7.14,7.96,86,2.77,575,43,38,1263,1,19,93.6,17.216707972959764,3
239,535936,48000000,Brazil,47,8,2,1,1138,7.04,2.28,15,0.72,433,18,16,756,0,27,93.6,17.6867115897055,14
240,820024,23000000,England,47,8,4,2,2434,6.93,4.7,34,2.49,890,18,8,1466,0,26,93.6,16.951004817371683,38
241,850354,90000000,Brazil,47,8,5,6,2908,7.57,3.69,41,5.64,1709,53,67,2654,0,26,93.6,18.31532023940565,14
242,860975,45000000,England,47,8,1,0,418,6.7,0.81,7,0.59,132,7,7,247,0,24,93.6,17.622173069956816,38
243,867414,55000000,Italy,47,8,1,0,439,6.76,0.65,3,0.48,235,7,3,318,0,23,93.6,17.822843761378564,64
244,1089691,18000000,Scotland,47,8,0,1,827,6.87,1.41,16,0.71,268,11,13,554,0,21,93.6,16.705882371415992,102
245,1296763,15000000,England,47,8,1,3,1205,6.96,1.25,13,1.38,439,12,8,706,0,18,93.6,16.52356082573315,38
246,184321,14000000,England,47,8,8,1,907,6.83,6.37,33,0.43,96,7,13,335,1,32,93.6,16.454567959008102,38
247,442277,33000000,Paraguay,47,8,3,1,1860,6.94,4.5,40,2.34,623,23,21,1051,1,30,93.6,17.312018149733785,94
248,521148,16000000,England,47,8,2,4,926,7.14,1.27,22,2.06,241,21,12,561,1,29,93.6,16.588099342704055,38
249,690107,74000000,Sweden,47,8,19,1,1949,7.36,13.33,66,2.05,321,22,39,682,1,24,93.6,18.119575664681957,112
250,760359,40000000,England,47,8,4,3,670,6.82,2.74,22,1.8,166,12,6,330,1,26,93.6,17.50439003707821,38
251,906937,50000000,England,47,8,10,9,2633,7.46,8.34,72,4.72,674,45,45,1393,1,23,93.6,17.72753358339242,38
252,166733,850000,Austria,54,12,0,1,1491,6.72,0.51,5,3.55,422,36,4,1027,0,37,90.3,13.652992804936396,6
253,304348,8500000,Germany,54,12,0,0,1216,6.71,0.38,3,0.46,299,5,3,572,0,30,90.3,15.955576839107596,46
254,304354,5500000,Germany,54,12,0,1,1150,6.69,0.76,14,1.24,365,9,8,712,0,30,90.3,15.520258832020865,46
255,518346,20000000,Germany,54,12,6,2,2027,7.04,2.07,30,2.93,619,28,5,1397,0,29,90.3,16.811242881518265,46
256,612277,7500000,France,54,12,0,0,1408,6.72,1.44,24,0.41,363,5,10,748,0,27,90.3,15.830413711839864,42
257,715642,12000000,Tunisia,54,12,0,3,1054,6.55,0.68,13,1.6,390,11,10,713,0,27,90.3,16.300417291085605,117
258,836726,5200000,Hungary,54,12,1,1,996,6.7,1.32,18,0.95,350,17,17,714,0,25,90.3,15.46416937585933,57
259,836797,8000000,Czechia,54,12,0,0,1345,6.56,1.85,18,0.48,324,5,5,637,0,25,90.3,15.894952224644102,32
260,952322,20000000,USA,54,12,2,0,1084,6.42,1.83,15,1.22,300,16,24,659,0,23,90.3,16.811242881518265,119
261,212893,5300000,Germany,54,12,2,4,1220,6.49,2.79,33,2.31,222,20,5,568,1,31,90.3,15.483217567201578,46
262,940453,4100000,Belgium,54,12,2,2,485,6.54,2.53,20,0.58,76,6,12,225,1,23,90.3,15.226497775576945,9
263,945935,3500000,Denmark,54,12,1,0,479,6.18,1.29,15,0.4,65,4,3,240,1,23,90.3,15.068273812173887,34
264,1185568,2000000,Germany,54,12,3,0,1130,6.28,2.57,27,1.18,219,13,27,674,1,22,90.3,14.508658238524095,46
265,207236,23000000,Switzerland,54,12,2,0,2656,7.74,1.4,38,5.62,2859,39,16,3471,0,31,90.3,16.951004817371683,113
266,331542,15000000,Germany,54,12,5,6,2008,7.61,4.96,52,7.29,1060,70,17,1650,0,31,90.3,16.52356082573315,46
267,411851,10000000,Germany,54,12,3,2,1418,7.27,1.2,17,1.89,1135,14,5,1424,0,29,90.3,16.118095750958314,46
268,693599,41000000,Argentina,54,12,3,5,1680,8.06,1.42,19,4.06,1732,27,18,2178,0,25,90.3,17.529082649058825,3
269,1152455,115000000,Germany,54,12,11,11,2350,7.86,7.96,68,9.47,1484,72,79,2405,0,21,90.3,18.560442695023177,46
270,540097,24000000,Czechia,54,12,5,0,907,6.83,4.28,32,1.5,156,9,7,330,1,28,90.3,16.993564429978885,32
271,609505,15000000,Spain,54,12,0,0,231,6.29,1.36,8,0.26,54,2,0,100,1,31,90.3,16.52356082573315,110
272,877700,25000000,Nigeria,48,5,1,1,269,7.85,3.49,21,2.85,216,14,4,447,1,24,76.1,17.034386422832473,88
273,969870,14000000,Czechia,54,12,2,0,361,6.86,3.06,18,0.28,107,6,4,215,1,21,90.3,16.454567959008102,32
274,1035208,41000000,Nigeria,54,12,11,8,1392,7.8,11.63,73,2.97,242,22,44,668,1,23,90.3,17.529082649058825,88
275,1079557,26000000,Morocco,54,12,3,3,806,7.03,2.38,21,2.22,314,19,12,547,1,23,90.3,17.073607134447293,84
276,173461,6100000,Croatia,54,12,11,3,1936,7.39,4.96,54,5.48,732,68,18,1255,0,32,90.3,15.623799493077952,28
277,212156,3100000,Czechia,54,12,2,3,2149,6.95,2.37,16,4.76,552,34,2,1356,0,32,90.3,14.946912992035967,32
278,447959,6700000,Denmark,54,12,3,4,1261,6.93,1.78,32,1.81,443,23,9,959,0,27,90.3,15.717618233614914,34
279,625175,7300000,Germany,54,12,4,5,1905,6.97,3.67,24,2.13,633,20,10,1065,0,29,90.3,15.803385043104912,46
280,881735,14000000,Germany,54,12,2,3,2291,7.43,1.84,37,2.43,951,19,28,1761,0,25,90.3,16.454567959008102,46
281,1039779,3100000,Germany,54,12,0,0,578,6.35,0.29,6,0.48,233,5,5,401,0,23,90.3,14.946912992035967,46
282,1286183,3600000,Germany,54,12,0,1,150,6.59,0.32,3,0.65,72,4,2,126,0,18,90.3,15.096444681204078,46
283,1366006,2200000,Germany,54,12,0,2,938,6.54,0.44,14,1.93,319,8,2,497,0,19,90.3,14.603968372873895,46
284,351999,10000000,Netherlands,54,12,7,3,1980,7.0,6.67,39,2.85,411,34,3,844,1,31,90.3,16.118095750958314,86
285,458630,4500000,Togo,54,12,5,3,1365,6.66,3.63,31,1.73,266,12,19,701,1,30,90.3,15.319588176962746,115
286,597737,11000000,Germany,54,12,0,0,263,6.05,0.69,11,0.17,31,4,2,100,1,25,90.3,16.213405921671733,46
287,626890,3200000,Germany,54,12,1,3,1123,6.49,1.41,18,3.15,303,17,12,737,1,31,90.3,14.978661680269907,46
288,1047667,13000000,Germany,54,12,13,1,2203,7.13,9.93,75,2.84,318,22,31,874,1,21,90.3,16.380459992348886,46
289,141114,550000,Germany,54,12,3,2,1252,6.8,1.25,21,2.44,356,27,8,685,0,34,90.3,13.217675375388819,46
290,303874,1500000,Germany,54,12,0,0,218,6.5,0.22,5,0.13,139,2,1,192,0,30,90.3,14.220976332738882,46
291,310355,620000,Germany,54,12,0,2,1847,6.75,0.62,11,1.37,680,17,8,1173,0,33,90.3,13.3374763699232,46
292,557805,2000000,Austria,54,12,1,1,914,6.42,1.7,21,0.69,175,12,9,478,0,27,90.3,14.508658238524095,6
293,658423,3500000,Germany,54,12,3,2,1245,7.07,3.92,20,1.44,374,21,8,739,0,26,90.3,15.068273812173887,46
294,773948,2000000,Ghana,54,12,0,0,171,6.17,0.36,5,0.02,21,3,4,62,0,27,90.3,14.508658238524095,47
295,801003,1000000,Germany,54,12,2,2,870,6.84,0.91,16,3.31,241,20,14,531,0,26,90.3,13.815511557963774,46
296,971258,2800000,Germany,54,12,1,1,1373,6.97,0.73,16,2.29,530,27,17,975,0,24,90.3,14.845130332288226,46
297,1072710,3000000,Croatia,54,12,0,1,1232,6.44,0.26,4,0.34,455,2,7,721,0,24,90.3,14.914123179965662,28
298,1185509,850000,Germany,54,12,0,0,279,6.51,0.11,3,0.09,96,1,0,180,0,23,90.3,13.652992804936396,46
299,178833,730000,Germany,54,12,0,1,444,6.26,0.99,10,0.5,64,3,2,180,1,33,90.3,13.500801182986649,46
300,613943,530000,Germany,54,12,1,0,525,6.32,1.0,12,0.59,92,9,3,269,1,28,90.3,13.180634172318978,46
301,625091,2300000,Philippines,54,12,0,0,354,6.16,0.6,13,0.28,92,5,7,225,1,29,90.3,14.648420115681892,96
302,658440,2300000,Germany,54,12,8,0,2177,6.87,3.14,62,2.44,525,28,23,1117,1,27,90.3,14.648420115681892,46
303,749564,2300000,Scotland,54,12,0,0,214,6.19,0.65,10,0.53,33,5,1,97,1,24,90.3,14.648420115681892,102
304,784735,2000000,Germany,54,12,1,3,1625,6.59,4.63,48,1.03,287,19,7,613,1,27,90.3,14.508658238524095,46
305,1086251,2500000,Sweden,54,12,4,1,1204,6.3,3.99,27,0.6,116,10,4,371,1,20,90.3,14.731801689838349,112
306,1387724,550000,Italy,54,12,0,0,135,5.92,0.27,4,0.09,18,0,1,51,1,19,90.3,13.217675375388819,64
307,212865,2500000,Germany,54,12,1,1,2159,6.86,0.63,14,0.6,893,6,12,1351,0,34,90.3,14.731801689838349,46
308,602523,950000,Germany,54,12,1,1,2648,6.83,2.0,35,2.15,973,21,18,1547,0,27,90.3,13.76421831620775,46
309,629805,23000000,Japan,54,12,5,2,1983,7.0,4.13,30,3.56,410,26,48,1009,0,25,90.3,16.951004817371683,67
310,844431,3500000,Germany,54,12,1,0,651,6.43,0.57,4,0.14,287,1,2,460,0,24,90.3,15.068273812173887,46
311,1210384,6500000,Germany,54,12,2,3,1483,6.75,2.0,24,2.1,357,19,21,758,0,21,90.3,15.687312888712007,46
312,198316,8500000,Austria,54,12,7,4,1486,6.92,8.71,68,0.9,213,13,4,604,1,30,90.3,15.955576839107596,6
313,400625,16000000,Italy,54,12,8,7,2075,7.31,2.58,41,6.87,780,52,23,1422,1,31,90.3,16.588099342704055,64
314,532738,2300000,Germany,54,12,1,0,285,6.26,0.49,9,0.42,73,3,0,151,1,30,90.3,14.648420115681892,46
315,556524,5500000,Germany,54,12,7,2,2148,7.05,6.68,32,2.01,462,31,13,1022,1,29,90.3,15.520258832020865,46
316,583601,10000000,Hungary,54,12,3,0,1606,6.83,6.86,52,3.29,326,27,18,766,1,26,90.3,16.118095750958314,57
317,643448,5600000,Croatia,54,12,2,1,1163,6.97,0.58,13,0.91,470,8,6,766,0,26,90.3,15.53827733427679,28
318,674499,6500000,Germany,54,12,0,0,1199,6.9,0.61,12,0.23,485,2,6,756,0,26,90.3,15.687312888712007,46
320,822788,4700000,Germany,54,12,2,2,778,7.07,1.23,17,1.78,335,21,10,589,0,25,90.3,15.363073279446223,46
321,839038,3600000,Germany,54,12,2,0,1994,6.81,0.96,29,1.34,513,13,8,1007,0,26,90.3,15.096444681204078,46
322,860752,6600000,Switzerland,54,12,3,4,1879,6.8,3.23,46,3.03,422,24,22,972,0,25,90.3,15.702580358511794,113
323,1178443,7700000,Belgium,54,12,3,2,1321,6.61,1.71,19,1.75,335,19,6,731,0,20,90.3,15.856731016694035,9
324,1201713,3400000,Germany,54,12,0,0,432,6.44,0.08,3,0.11,157,3,0,262,0,22,90.3,15.039286283703994,46
325,419774,1000000,Germany,54,12,2,1,543,6.35,1.61,13,0.8,89,8,10,258,1,33,90.3,13.815511557963774,46
326,686315,4300000,Germany,54,12,8,4,2179,6.88,7.78,49,3.29,295,27,12,790,1,26,90.3,15.274125813221904,46
328,1186606,6600000,Croatia,54,12,2,0,533,6.36,2.94,18,0.75,113,8,11,255,1,22,90.3,15.702580358511794,28
329,260470,2600000,Germany,54,12,1,1,1340,6.8,2.06,28,2.15,527,17,16,911,0,30,90.3,14.77102238760702,46
330,298823,6500000,Germany,54,12,3,7,2369,7.4,3.14,37,5.22,761,32,49,1752,0,30,90.3,15.687312888712007,46
331,508889,6500000,Guinea,54,12,0,0,108,6.43,0.11,2,0.03,52,0,4,87,0,29,90.3,15.687312888712007,52
332,528811,6500000,Denmark,54,12,2,1,2253,7.06,3.96,36,1.73,734,23,6,1318,0,27,90.3,15.687312888712007,34
333,749488,6000000,Austria,54,12,3,5,2345,6.99,4.4,32,5.77,816,45,38,1542,0,24,90.3,15.607270193858982,6
334,919742,4000000,Belgium,54,12,0,3,1566,6.93,0.31,10,0.96,602,14,8,1036,0,25,90.3,15.201805169084134,9
335,937368,650000,Germany,54,12,0,0,1378,6.9,0.67,7,1.33,286,5,11,786,0,24,90.3,13.384729180332174,46
336,969856,6500000,Belgium,54,12,2,1,1326,6.78,1.04,16,1.05,428,12,10,930,0,24,90.3,15.687312888712007,9
337,1393480,3500000,France,54,12,1,0,121,7.04,0.33,5,0.05,59,1,2,106,0,22,90.3,15.068273812173887,42
338,343757,9500000,Germany,54,12,12,6,2443,7.29,6.62,65,5.34,475,51,12,1118,1,30,90.3,16.066802461833923,46
339,502543,3300000,Poland,54,12,0,0,346,6.08,1.07,16,0.56,57,4,2,152,1,27,90.3,15.009433329466965,97
340,1106563,2200000,Germany,54,12,0,0,965,6.49,1.58,15,1.31,245,20,26,605,1,22,90.3,14.603968372873895,46
341,1137364,3500000,Germany,54,12,6,2,1012,6.88,4.94,33,2.21,141,13,26,425,1,23,90.3,15.068273812173887,46
342,298915,9500000,Germany,54,12,2,1,2233,7.09,0.92,27,3.91,1101,42,5,1703,0,29,90.3,16.066802461833923,46
343,450976,5300000,Germany,54,12,2,1,1545,6.72,1.86,17,1.61,514,12,0,867,0,30,90.3,15.483217567201578,46
344,647900,20000000,Sweden,54,12,1,3,1725,6.96,2.95,42,2.5,563,26,15,1109,0,25,90.3,16.811242881518265,112
345,762721,30000000,Croatia,54,12,5,4,1847,6.98,3.63,33,4.35,601,33,21,1153,0,26,90.3,17.216707972959764,28
346,883087,13000000,Germany,54,12,1,0,1791,6.76,1.69,24,3.38,611,28,17,1282,0,26,90.3,16.380459992348886,46
347,1067260,15000000,Poland,54,12,0,0,305,6.13,0.37,8,0.95,78,3,1,171,0,21,90.3,16.52356082573315,97
348,1067754,17000000,Belgium,54,12,0,0,1143,6.8,0.11,4,0.33,497,5,16,797,0,21,90.3,16.648723960844016,9
349,1187389,2000000,Germany,54,12,0,0,202,6.54,0.38,4,0.25,40,1,0,127,0,23,90.3,14.508658238524095,46
350,614923,4200000,Germany,54,12,5,1,1858,6.78,7.64,52,1.7,317,24,7,788,1,33,90.3,15.250595321348806,46
351,623540,8500000,Czechia,54,12,3,0,890,6.68,1.72,18,2.49,223,14,14,473,1,26,90.3,15.955576839107596,32
352,889785,30000000,Denmark,54,12,10,7,2417,7.08,7.99,64,3.59,425,34,13,920,1,25,90.3,17.216707972959764,34
353,1073498,23000000,Austria,54,12,1,0,449,6.63,0.57,5,0.21,99,4,6,250,1,22,90.3,16.951004817371683,6
354,1136099,5500000,USA,54,12,2,0,1223,6.75,2.7,17,1.79,307,15,14,744,1,21,90.3,15.520258832020865,119
355,1156568,4500000,Sweden,54,12,0,0,377,6.1,0.56,6,0.17,94,2,2,199,1,23,90.3,15.319588176962746,112
356,1164506,7500000,Portugal,54,12,1,1,1017,6.4,2.63,26,0.88,169,10,21,503,1,21,90.3,15.830413711839864,98
357,187358,5500000,Austria,54,12,4,4,2053,6.95,0.97,26,4.31,648,49,22,1308,0,31,90.3,15.520258832020865,6
358,212819,2000000,Germany,54,12,0,0,295,6.27,1.51,7,0.55,82,5,3,201,0,32,90.3,14.508658238524095,46
360,861668,9500000,Austria,54,12,0,2,1965,6.72,1.77,33,1.79,613,24,15,1031,0,26,90.3,16.066802461833923,6
361,949273,2500000,Denmark,54,12,0,0,216,6.52,0.02,1,0.06,66,2,1,127,0,22,90.3,14.731801689838349,34
362,1199283,9500000,Germany,54,12,1,1,2237,6.86,1.87,22,0.7,811,9,7,1427,0,22,90.3,16.066802461833923,46
363,1235068,5000000,Bosnia and Herzegovina,54,12,0,3,1447,6.53,0.26,9,0.53,576,11,9,864,0,22,90.3,15.424948670398354,13
364,423802,750000,Armenia,54,12,1,2,746,6.47,4.07,31,1.05,127,12,7,338,1,30,90.3,13.527829818844937,4
365,501568,4000000,Germany,54,12,6,0,1271,6.63,4.78,33,0.28,144,11,6,378,1,29,90.3,15.201805169084134,46
366,706500,2500000,Germany,54,12,1,0,547,6.25,0.73,14,0.25,89,6,4,250,1,25,90.3,14.731801689838349,46
367,930035,6500000,Germany,54,12,1,2,1676,6.48,1.68,29,2.43,361,17,20,780,1,24,90.3,15.687312888712007,46
368,1091141,2300000,Germany,54,12,4,0,1080,6.47,1.98,26,0.68,159,14,23,516,1,22,90.3,14.648420115681892,46
369,1119643,7000000,Germany,54,12,1,0,1476,6.65,2.14,33,1.22,279,15,16,761,1,21,90.3,15.76142084987672,46
370,1434478,950000,Germany,54,12,0,0,159,6.47,0.23,7,0.15,33,5,8,102,1,19,90.3,13.76421831620775,46
371,269788,2200000,Germany,54,12,0,0,240,6.23,0.11,1,0.38,144,2,4,241,0,33,90.3,14.603968372873895,46
372,521421,11000000,Germany,54,12,2,3,2496,7.14,0.57,16,1.1,1157,21,12,1656,0,28,90.3,16.213405921671733,46
373,764507,10000000,Germany,54,12,3,2,1206,6.85,3.53,38,2.57,441,19,9,713,0,27,90.3,16.118095750958314,46
374,1016132,34000000,France,54,12,1,0,1325,6.91,0.96,21,0.65,499,21,32,887,0,22,90.3,17.341871111992198,42
375,1174726,11000000,Germany,54,12,6,2,1883,6.97,3.15,26,2.25,659,17,19,1304,0,21,90.3,16.213405921671733,46
376,294859,8400000,France,54,12,7,4,1757,7.06,5.9,55,3.92,472,34,19,952,1,31,90.3,15.943742382861155,42
377,501543,14000000,France,54,12,3,9,2229,7.36,1.57,27,9.05,649,85,21,1414,1,27,90.3,16.454567959008102,42
378,613714,6200000,USA,54,12,5,3,1359,6.7,6.8,33,1.92,212,21,3,503,1,28,90.3,15.64006001130563,119
379,884919,3300000,Germany,54,12,8,2,1167,6.81,3.26,36,1.94,320,23,21,731,1,25,90.3,15.009433329466965,46
380,928696,14000000,Czechia,54,12,4,1,790,6.52,3.82,30,0.83,121,7,5,319,1,23,90.3,16.454567959008102,32
381,979759,4900000,France,54,12,5,2,1296,6.64,3.4,29,2.59,291,14,18,672,1,24,90.3,15.404745967162468,42
382,129944,6800000,Germany,54,12,4,3,1374,7.09,4.99,33,2.89,433,25,8,761,0,34,90.3,15.732433317205148,46
383,215151,23000000,Austria,54,12,4,3,1857,7.08,2.58,43,2.94,757,22,10,1247,0,30,90.3,16.951004817371683,6
384,307021,13000000,Germany,54,12,2,2,1866,7.32,0.5,16,1.11,1221,19,14,1708,0,30,90.3,16.380459992348886,46
385,516846,44000000,Germany,54,12,6,11,2132,7.34,4.11,32,7.23,903,78,24,1526,0,28,90.3,17.599700214609808,46
386,738064,12000000,Turkiye,54,12,0,0,1107,6.81,0.17,5,0.75,624,10,5,905,0,26,90.3,16.300417291085605,118
387,966019,27000000,Germany,54,12,0,2,866,6.8,1.44,20,1.12,305,11,6,529,0,23,90.3,17.11134746100564,46
388,276791,15000000,Germany,54,12,12,8,2344,7.12,10.49,58,3.72,419,36,5,924,1,31,90.3,16.52356082573315,46
389,352968,20000000,Ivory Coast,54,12,0,1,389,6.4,0.94,7,0.91,78,5,4,178,1,29,90.3,16.811242881518265,65
390,660301,37000000,Netherlands,54,12,11,1,1646,7.28,7.41,62,3.28,355,20,41,805,1,25,90.3,17.426428497635523,86
392,959594,30000000,Germany,54,12,3,1,823,6.58,2.84,19,1.5,179,7,13,448,1,22,90.3,17.216707972959764,46
393,1113692,30000000,England,54,12,1,3,876,6.78,1.95,37,1.99,227,14,36,561,1,19,90.3,17.216707972959764,38
394,1174708,32000000,Germany,54,12,3,0,434,6.4,2.28,10,0.47,82,5,10,184,1,19,90.3,17.281246492014,46
396,177714,8000000,Germany,54,12,3,2,1806,6.99,2.85,11,3.29,871,31,17,1397,0,31,90.3,15.894952224644102,46
397,574642,15000000,Tunisia,54,12,2,1,1945,7.19,2.19,15,1.69,984,18,12,1487,0,28,90.3,16.52356082573315,117
399,1040889,15000000,France,54,12,4,3,1813,6.99,4.31,47,3.41,580,20,42,1256,0,23,90.3,16.52356082573315,42
400,1175708,8300000,Germany,54,12,7,1,1917,6.79,5.44,34,1.69,359,12,24,982,0,22,90.3,15.931766193248746,46
401,1339269,30000000,Sweden,54,12,2,1,1839,6.81,1.26,10,1.46,785,10,7,1147,0,19,90.3,17.216707972959764,112
402,839204,22000000,Egypt,54,12,11,6,2040,7.33,8.85,65,4.07,343,36,31,973,1,25,90.3,16.906553056777135,37
403,858198,12000000,Austria,47,8,2,0,159,6.18,0.17,2,0.13,60,3,1,123,1,26,93.6,16.300417291085605,6
404,1197030,18000000,France,54,12,2,1,459,6.75,1.11,17,0.88,89,8,13,247,1,21,90.3,16.705882371415992,42
405,1345875,17000000,Algeria,54,12,2,3,1675,6.8,2.64,33,4.83,453,40,7,1014,0,21,90.3,16.648723960844016,1
406,1393672,2700000,France,54,12,0,0,163,6.36,0.0,0,0.09,54,3,6,103,1,19,90.3,14.80876270134486,42
407,95082,3200000,Cameroon,54,12,2,2,613,6.96,4.22,24,1.36,211,15,22,408,0,35,90.3,14.978661680269907,18
408,116772,12000000,Germany,54,12,5,7,1479,7.2,6.0,33,7.03,508,47,10,928,0,34,90.3,16.300417291085605,46
409,343748,38000000,Germany,54,12,5,7,2005,7.31,4.85,54,4.54,1384,29,11,1860,0,29,90.3,17.453096744006448,46
410,352994,17000000,Portugal,54,12,3,0,1177,7.36,2.44,18,3.42,810,23,13,1145,0,30,90.3,16.648723960844016,98
411,460632,63000000,Germany,54,12,1,6,1941,7.56,1.05,23,8.61,1660,69,10,2305,0,29,90.3,17.958645300228824,46
412,526827,30000000,Austria,54,12,0,3,1664,7.07,0.95,16,4.45,1145,25,23,1652,0,26,90.3,17.216707972959764,6
413,1156141,114000000,Germany,54,12,10,6,1766,7.67,7.9,58,5.84,611,42,87,1274,0,21,90.3,18.5517090151307,46
414,1473580,2300000,Germany,54,12,2,2,1013,7.18,1.24,8,1.57,729,11,5,941,0,20,90.3,14.648420115681892,46
415,194165,111000000,England,54,12,35,8,2753,7.98,26.32,142,5.7,448,29,21,1064,1,30,90.3,18.525040768285617,38
416,385437,47000000,Germany,54,12,3,1,369,7.24,2.44,16,2.02,156,9,6,264,1,28,90.3,17.665658180950928,46
417,429265,67000000,France,54,12,3,3,1123,7.33,2.76,34,4.48,507,29,29,871,1,27,90.3,18.020203192280615,42
418,530859,75000000,Germany,54,12,8,11,2124,7.89,10.94,73,9.51,832,72,93,1542,1,28,90.3,18.132998684833918,46
419,1288111,51000000,France,54,12,6,4,788,6.75,3.2,39,2.59,276,10,34,578,1,19,90.3,17.747336210296442,42
421,614449,4200000,Germany,54,12,1,3,1222,7.73,1.23,33,3.93,566,48,19,1071,0,27,90.3,15.250595321348806,46
423,992060,6000000,Germany,54,12,1,2,1317,6.78,0.8,19,0.72,473,6,3,890,0,22,90.3,15.607270193858982,46
424,1175955,1500000,Germany,54,12,0,0,253,6.03,0.32,4,0.16,58,3,3,135,0,23,90.3,14.220976332738882,46
425,1430151,9500000,Germany,54,12,3,2,1477,6.94,2.75,27,4.2,353,39,60,1004,0,19,90.3,16.066802461833923,46
426,176953,2300000,Austria,54,12,1,3,1496,6.46,2.35,33,1.35,194,16,19,619,1,32,90.3,14.648420115681892,6
427,471153,7200000,France,54,12,2,0,1267,6.37,3.47,28,1.5,291,15,2,576,1,30,90.3,15.789591722875162,42
428,642418,4000000,Germany,54,12,1,0,709,6.48,1.94,38,2.05,163,11,16,461,1,26,90.3,15.201805169084134,46
429,947901,7500000,Germany,54,12,6,2,1272,6.83,4.24,35,0.84,201,13,20,555,1,23,90.3,15.830413711839864,46
430,1083717,3300000,Germany,54,12,0,0,448,5.93,1.31,15,0.67,46,5,8,171,1,23,90.3,15.009433329466965,46
431,1367614,5500000,Germany,54,12,0,0,103,6.42,0.05,1,0.11,21,2,1,47,1,19,90.3,15.520258832020865,46
432,210420,550000,France,54,12,1,2,2448,6.95,2.27,27,1.01,604,19,10,1191,0,38,90.3,13.217675375388819,42
433,276739,3500000,Austria,54,12,7,8,2408,7.67,2.65,69,8.78,1087,108,21,2262,0,30,90.3,15.068273812173887,6
434,464981,4000000,Slovakia,54,12,1,1,1512,6.53,2.77,26,1.61,279,9,3,677,0,28,90.3,15.201805169084134,106
435,620563,3000000,Germany,54,12,0,0,378,6.41,0.48,6,0.83,147,9,1,271,0,29,90.3,14.914123179965662,46
436,1075815,7200000,Germany,54,12,2,0,1638,7.08,1.39,22,0.59,578,10,15,1025,0,24,90.3,15.789591722875162,46
437,290201,3000000,Germany,54,12,3,2,1346,6.73,3.62,28,1.19,221,18,9,536,1,31,90.3,14.914123179965662,46
438,388514,1200000,Portugal,54,12,3,1,632,6.58,2.67,32,0.59,105,9,12,343,1,29,90.3,13.997832948091215,98
439,430856,4500000,Japan,54,12,6,1,1959,6.62,7.86,64,0.9,249,21,15,679,1,29,90.3,15.319588176962746,67
440,782361,2400000,Ghana,54,12,1,2,1180,6.54,1.88,27,2.98,201,23,7,631,1,30,90.3,14.690979711984754,47
441,836786,1700000,Germany,54,12,1,1,485,6.5,2.33,13,1.02,95,9,12,259,1,25,90.3,14.346139397261565,46
442,884276,1700000,Germany,54,12,0,1,275,6.17,1.04,14,0.13,66,4,7,168,1,26,90.3,14.346139397261565,46
